label,hl_algorithm,goal_components,c,seed,err_vx,err_vy,err_yaw,ss_err_vx,ss_err_vy,t90_s,fall_rate,mean_ep_len,action_rate,act_legs,jacc,jacc_legs,jacc_arms,jacc_legs_p95,jacc_arms_p95,ajit_legs,ajit_legs_p95,qjit_legs,qjit_legs_p95,act_legs_rad,orient_dev,height_dev,ub_pose_dev,ub_arm_vel,mech_power_w,gait_match,cot,mech_power_copper_w,cot_copper,omega_xy,ss_vx_var,stride_period_s,T_pinned,payload_kg,vx_pinned,repeat,eval_steps
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.05799362063407898,0.07120988517999649,0.08437837660312653,0.05200135335326195,0.07052209973335266,0.58,0.0,600.5,0.8534791469573975,0.7591195106506348,33.907657623291016,47.83086395263672,23.567981719970703,91.35002136230469,29.881732940673828,21492.47265625,67319.4140625,15202.3681640625,31291.404296875,0.1897798776626587,0.024708129465579987,0.00859702005982399,0.0035300906747579575,0.2721100449562073,174.23219299316406,0.9763281345367432,0.5175141588302307,3803.784912109375,11.298214885208509,0.21945302188396454,0.00027716465410776436,0.39359385009609227,0.4,0,0.5,0,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.05780840665102005,0.07033786922693253,0.08290892094373703,0.051818545907735825,0.06966223567724228,0.58,0.0,600.5,0.8547499775886536,0.7616794109344482,33.0043830871582,46.015926361083984,23.381752014160156,84.75604248046875,28.82242202758789,21410.60546875,66841.984375,14093.431640625,30803.67578125,0.19041985273361206,0.023825742304325104,0.008910896256566048,0.0034149789717048407,0.27312949299812317,175.25946044921875,0.9822786450386047,0.5207121656590541,3827.544189453125,11.371990348260871,0.22057807445526123,0.00024926470359787345,0.39369473279507883,0.4,0,0.5,1,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.05711090564727783,0.07116735726594925,0.07919064164161682,0.051020193845033646,0.07048554718494415,0.58,0.0,600.5,0.852161169052124,0.7586683034896851,32.781700134277344,45.739479064941406,23.176551818847656,85.53589630126953,29.674144744873047,21226.029296875,65829.5859375,14095.6630859375,30784.125,0.18966707587242126,0.022955458611249924,0.008776281960308552,0.0034022813197225332,0.27298036217689514,173.1626434326172,0.978600263595581,0.5133063690522539,3819.37451171875,11.321779955044617,0.21959805488586426,0.00030695224995724857,0.39344262295081966,0.4,0,0.5,2,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.057220153510570526,0.07039280980825424,0.08287492394447327,0.05127460137009621,0.06967975944280624,0.58,0.0,600.5,0.8551337718963623,0.7621262669563293,32.612449645996094,45.13151550292969,23.38995361328125,83.87409210205078,28.31714630126953,21281.4140625,65640.46875,13604.5166015625,30793.607421875,0.19053156673908234,0.023997608572244644,0.008932849392294884,0.003477266523987055,0.2740541100502014,174.81703186035156,0.9825390577316284,0.5185511843958825,3856.7978515625,11.440229386479993,0.2220066338777542,0.00028649039450101554,0.393795667222151,0.4,0,0.5,3,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.056646499782800674,0.0709272250533104,0.08089365065097809,0.05079393461346626,0.07024773955345154,0.56,0.0,600.5,0.8610255718231201,0.7638894319534302,33.63201904296875,46.62698745727539,24.051694869995117,85.02747344970703,30.31844711303711,21572.005859375,66063.1328125,14305.4765625,31635.388671875,0.19097235798835754,0.02661709114909172,0.008847863413393497,0.0037619583308696747,0.27373403310775757,177.0900421142578,0.979505181312561,0.5233760280109423,3831.5234375,11.32377227511204,0.221039816737175,0.0003155964659526944,0.3936442849820605,0.4,0,0.5,4,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.056833960115909576,0.07125686854124069,0.08558339625597,0.05083484202623367,0.07054929435253143,0.58,0.0,600.5,0.8517112731933594,0.7569916844367981,33.59153747558594,47.24761962890625,23.44464111328125,93.56488037109375,29.846149444580078,21471.541015625,65117.03515625,14855.65625,32189.958984375,0.18924792110919952,0.024207277223467827,0.008548871614038944,0.003452054690569639,0.27096137404441833,172.92733764648438,0.9791861772537231,0.5122136631502068,3797.405029296875,11.24797614727028,0.21821922063827515,0.000250777171459049,0.39384615384615385,0.4,0,0.5,5,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.05668120086193085,0.07146593928337097,0.07717999070882797,0.050768736749887466,0.07077072560787201,0.58,0.0,600.5,0.8558063507080078,0.7604142427444458,32.843109130859375,45.32175827026367,23.66330337524414,82.63008117675781,29.964021682739258,21237.646484375,66647.0234375,13565.6025390625,30511.244140625,0.19010356068611145,0.025745278224349022,0.008592967875301838,0.00361949042417109,0.2747670114040375,175.95669555664062,0.9827734231948853,0.5201232338827529,3816.081787109375,11.280233717247631,0.22348202764987946,0.00028608491993509233,0.393795667222151,0.4,0,0.5,6,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.057899270206689835,0.07071267813444138,0.08297320455312729,0.05183214694261551,0.07001771777868271,0.58,0.0,600.5,0.8520578145980835,0.7566575407981873,32.6527099609375,45.01864242553711,23.55558204650879,84.77862548828125,29.781461715698242,21190.025390625,68077.640625,13522.11328125,31064.96875,0.18916438519954681,0.023023027926683426,0.008629251271486282,0.0033229582477360964,0.27550533413887024,173.3361358642578,0.9789583086967468,0.5151309826047046,3801.470947265625,11.29744391355643,0.2205876111984253,0.00028017544536851346,0.39369473279507883,0.4,0,0.5,7,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.054918188601732254,0.07832982391119003,0.09067175537347794,0.04919779673218727,0.07751252502202988,0.6,0.0,600.5,0.8195406794548035,0.7137666344642639,32.4297981262207,44.25096893310547,23.782859802246094,91.7322769165039,31.208824157714844,20431.716796875,65731.671875,13766.865234375,33009.43359375,0.17844165861606598,0.026945987716317177,0.009069714695215225,0.0037255033385008574,0.26751068234443665,173.90220642089844,0.9572330713272095,0.4973931259086679,3964.97509765625,11.34057774547767,0.22388900816440582,0.0004735059046652168,0.4438664932813177,0.45,0,0.5,0,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.056541651487350464,0.07821043580770493,0.08515854179859161,0.05069948360323906,0.07733981311321259,0.6,0.0,600.5,0.8112908005714417,0.7073898315429688,31.30499267578125,42.14255142211914,23.43518829345703,86.64745330810547,30.2304744720459,20043.7734375,60801.56640625,12575.8447265625,30322.80078125,0.1768474578857422,0.024072343483567238,0.009095498360693455,0.0033405045978724957,0.2709833085536957,171.75143432617188,0.9584570527076721,0.4958852638840447,3948.902099609375,11.401374278155597,0.22276893258094788,0.00042249326361343265,0.44380236925744004,0.45,0,0.5,1,1200
