label,hl_algorithm,goal_components,c,seed,err_vx,err_vy,err_yaw,ss_err_vx,ss_err_vy,t90_s,fall_rate,mean_ep_len,action_rate,act_legs,jacc,jacc_legs,jacc_arms,jacc_legs_p95,jacc_arms_p95,ajit_legs,ajit_legs_p95,qjit_legs,qjit_legs_p95,act_legs_rad,orient_dev,height_dev,ub_pose_dev,ub_arm_vel,mech_power_w,gait_match,cot,mech_power_copper_w,cot_copper,omega_xy,ss_vx_var,stride_period_s,T_pinned,payload_kg,vx_pinned
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.0802474394440651,0.09218257665634155,0.11980949342250824,0.07145681977272034,0.09008309990167618,0.48,0.0,300.5,0.9315385222434998,0.716034471988678,32.88483810424805,37.59133529663086,30.23243522644043,70.34078216552734,41.78523254394531,19092.27734375,51955.69921875,11238.73046875,29753.634765625,0.1790086179971695,0.033915139734745026,0.017659228295087814,0.005539171863347292,0.3659689128398895,216.01495361328125,0.8120442628860474,0.5417529151050017,4936.67822265625,12.380903352698674,0.22575868666172028,0.0022818404249846935,0.5406546990496304,0.6,4,0.5
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,43,0.08034000545740128,0.09215426445007324,0.12054479867219925,0.07153536379337311,0.09008926153182983,0.48,0.0,300.5,0.9317561984062195,0.716120719909668,32.90175247192383,37.6118278503418,30.24606704711914,72.22586822509766,41.74903869628906,19100.806640625,51813.41015625,11252.75390625,29551.720703125,0.179030179977417,0.03392820805311203,0.01766209490597248,0.005545421969145536,0.36639299988746643,216.2154541015625,0.8110156059265137,0.5421859754391765,4936.9462890625,12.37998048002943,0.22598443925380707,0.0022959979251027107,0.540084388185654,0.6,4,0.5
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.1194133386015892,0.12254470586776733,0.19475413858890533,0.11201634258031845,0.12356565147638321,0.5,0.0,300.5,1.0212818384170532,0.7169727683067322,39.539207458496094,41.508235931396484,39.37592315673828,68.41162109375,50.459495544433594,18302.32421875,45108.73828125,12425.181640625,33439.4921875,0.17924319207668304,0.04202596843242645,0.025394704192876816,0.008913402445614338,0.4845614731311798,290.0944519042969,0.7069531083106995,0.653326021089,5571.302734375,12.547212964745071,0.30940064787864685,0.004220772068947554,0.582701062215478,0.7,4,0.5
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,43,0.1178211197257042,0.11951475590467453,0.19774946570396423,0.11263453215360641,0.12059657275676727,0.44,0.0,300.5,1.0113424062728882,0.7076593041419983,38.96598815917969,40.787208557128906,38.91877365112305,67.57588958740234,50.97026824951172,17947.603515625,44038.32421875,12160.76953125,31325.384765625,0.17691482603549957,0.04152994975447655,0.02458919584751129,0.00870929379016161,0.4800361692905426,284.4474182128906,0.7196875214576721,0.6433055442386929,5512.37646484375,12.466777845999713,0.30687737464904785,0.00428527919575572,0.6021168169345354,0.7,4,0.5
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.14955627918243408,0.16031254827976227,0.24805760383605957,0.14295510947704315,0.16670657694339752,0.52,0.00015624999650754035,292.5066223144531,1.147762417793274,0.8078355193138123,50.16983413696289,57.35145950317383,46.094974517822266,86.20806121826172,60.92314147949219,20810.177734375,39645.546875,20244.033203125,37646.640625,0.20195887982845306,0.05367489531636238,0.03586750477552414,0.011015966534614563,0.5330901145935059,400.3426818847656,0.531822919845581,0.852824986846195,6570.28125,13.996259565788732,0.4662769138813019,0.017924098297953606,0.47030006123698714,0.8,4,0.5
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,43,0.15021856129169464,0.16245533525943756,0.24333220720291138,0.14355984330177307,0.16827039420604706,0.52,0.0001822916674427688,290.6717834472656,1.1592388153076172,0.8170356154441833,50.71858215332031,58.14710998535156,46.465763092041016,88.81055450439453,61.82518005371094,21041.986328125,38498.4296875,20407.154296875,38830.16015625,0.20425890386104584,0.05365963652729988,0.03577132895588875,0.011236230842769146,0.5351976156234741,405.5513916015625,0.5319140553474426,0.8588058936244467,6590.73046875,13.956696939956526,0.46646493673324585,0.015796437859535217,0.46531354135110575,0.8,4,0.5
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.1732463538646698,0.15094536542892456,0.3065549433231354,0.16850095987319946,0.1481523960828781,0.52,0.00023437499476131052,283.93896484375,1.2600257396697998,0.9046221375465393,55.049434661865234,63.49801254272461,50.103546142578125,85.86258697509766,63.22828674316406,24089.736328125,43564.24609375,23088.203125,35409.76171875,0.22615553438663483,0.060665443539619446,0.03758615627884865,0.012218472547829151,0.5581486225128174,451.87921142578125,0.5342708230018616,0.9346335438395054,6927.00439453125,14.327302753412846,0.5177654027938843,0.03401710093021393,0.43611584327086883,0.9,4,0.5
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,43,0.1736258864402771,0.14740346372127533,0.30476823449134827,0.1708814948797226,0.15160521864891052,0.6,0.0003906250058207661,278.3323974609375,1.262485146522522,0.8986523747444153,54.63296127319336,62.078956604003906,50.464500427246094,86.59428405761719,63.37840270996094,24188.291015625,43693.5,22242.65625,34229.22265625,0.22466309368610382,0.060336075723171234,0.037702202796936035,0.012658653780817986,0.5618993043899536,452.3934326171875,0.5389453172683716,0.938174266024257,6833.2841796875,14.170876284619625,0.5084445476531982,0.03362000361084938,0.44226893175928594,0.9,4,0.5
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.0703287348151207,0.05936824902892113,0.09919840097427368,0.05709604173898697,0.05821580812335014,0.68,0.0,300.5,0.9786272048950195,0.8656123876571655,33.45784378051758,45.87314987182617,24.422718048095703,99.80193328857422,33.568115234375,25855.9296875,80618.3515625,14632.470703125,34960.43359375,0.21640309691429138,0.030088277533650398,0.013772975653409958,0.004665345419198275,0.2818848788738251,189.45538330078125,0.9478254914283752,0.5813056275032783,4501.39892578125,13.811632951946594,0.2393607795238495,0.0008900604443624616,0.3420173680694723,0.35,8,0.5
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,43,0.0704452320933342,0.05791081115603447,0.09853959828615189,0.0571044385433197,0.058125659823417664,0.76,0.0,300.5,0.9735170602798462,0.8602451682090759,33.41685485839844,45.89417266845703,24.342090606689453,105.6024398803711,33.352691650390625,25610.72265625,80135.8046875,14712.8544921875,34952.41015625,0.21506129205226898,0.02958887815475464,0.01367197185754776,0.0046711028553545475,0.2791514992713928,186.98545837402344,0.9489583373069763,0.5747560434241333,4441.4560546875,13.652152803242448,0.23984959721565247,0.0008912338525988162,0.3422459893048128,0.35,8,0.5
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.06881021708250046,0.06592811644077301,0.0908367782831192,0.05626317858695984,0.06429129093885422,0.58,0.0,300.5,0.880744457244873,0.7829140424728394,30.45490264892578,40.844207763671875,22.94911003112793,74.11843872070312,28.921045303344727,21267.875,58336.8046875,12122.830078125,28227.51953125,0.19572851061820984,0.031212838366627693,0.014907005243003368,0.004686627071350813,0.2876872420310974,189.44374084472656,0.9861848950386047,0.5756463957714747,4728.37646484375,14.367709047528335,0.2474503517150879,0.0006209856364876032,0.38680433140266934,0.4,8,0.5
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,43,0.06881993263959885,0.06594593822956085,0.09068319946527481,0.05626695603132248,0.06431082636117935,0.58,0.0,300.5,0.8806791305541992,0.7828883528709412,30.4787654876709,40.904441833496094,22.9440860748291,74.15848541259766,28.84828758239746,21254.669921875,58233.73046875,12165.1923828125,28606.43359375,0.1957220882177353,0.031215133145451546,0.014905423857271671,0.004687568172812462,0.28771546483039856,189.44351196289062,0.9861719012260437,0.5756614335139006,4728.7998046875,14.36938822135999,0.24744509160518646,0.0006193428998813033,0.38690176322418135,0.4,8,0.5
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.06686313450336456,0.07336042076349258,0.0932251513004303,0.05449331924319267,0.07200568914413452,0.6,0.0,300.5,0.8410969376564026,0.7334305047988892,29.350679397583008,38.439842224121094,22.9344539642334,74.70178985595703,30.3098201751709,20417.37109375,66959.3984375,11396.833984375,28071.951171875,0.1833576261997223,0.03190644085407257,0.015481701120734215,0.004620273131877184,0.2875218689441681,186.9569091796875,0.9379687309265137,0.5519685385097102,4908.2412109375,14.491011401647626,0.24570658802986145,0.0009573237039148808,0.4357446808510638,0.45,8,0.5
