label,hl_algorithm,goal_components,c,seed,err_vx,err_vy,err_yaw,ss_err_vx,ss_err_vy,t90_s,fall_rate,mean_ep_len,action_rate,act_legs,jacc,jacc_legs,jacc_arms,jacc_legs_p95,jacc_arms_p95,ajit_legs,ajit_legs_p95,qjit_legs,qjit_legs_p95,act_legs_rad,orient_dev,height_dev,ub_pose_dev,ub_arm_vel,mech_power_w,gait_match,cot,mech_power_copper_w,cot_copper,omega_xy,ss_vx_var,stride_period_s,T_pinned,payload_kg,vx_pinned,repeat,eval_steps
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.0649607703089714,0.07556299865245819,0.09928339719772339,0.05876171588897705,0.07485177367925644,0.6,0.0,600.5,0.8573018312454224,0.7460688948631287,32.6413459777832,44.373844146728516,24.077842712402344,88.19493865966797,30.85317039489746,21029.626953125,62712.9296875,13308.443359375,30510.384765625,0.18651722371578217,0.028053058311343193,0.011110839433968067,0.004073383752256632,0.2828128933906555,183.9446258544922,0.9530534148216248,0.5276599913608291,4278.294921875,12.27263482352206,0.2304605096578598,0.0010758921271190047,0.4440589765828274,0.45,8,0.5,5,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.06399065256118774,0.075419120490551,0.09528127312660217,0.05783599242568016,0.07467520982027054,0.6,0.0,600.5,0.8583836555480957,0.7450947761535645,33.12382888793945,44.9763069152832,24.483806610107422,92.00025939941406,31.12889862060547,21128.099609375,61798.203125,13619.0810546875,31766.06640625,0.1862736940383911,0.02762310951948166,0.010887614451348782,0.004033902660012245,0.2824576795101166,184.12562561035156,0.9517317414283752,0.5252195953390445,4248.443359375,12.118711731157024,0.22843828797340393,0.0011287794914096594,0.44297043979812545,0.45,8,0.5,6,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.06501426547765732,0.0755867287516594,0.09579722583293915,0.058897100389003754,0.07475823909044266,0.6,0.0,600.5,0.8612264394760132,0.7466325759887695,33.415462493896484,45.39841079711914,24.685041427612305,91.9700927734375,30.99124526977539,21304.208984375,63180.54296875,13900.826171875,32253.81640625,0.18665814399719238,0.028699401766061783,0.011045838706195354,0.004119529854506254,0.2820512354373932,185.24267578125,0.9522721171379089,0.5292726523497526,4247.39208984375,12.135586670801338,0.22941680252552032,0.0010674254735931754,0.4437382637584862,0.45,8,0.5,7,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.06598667055368423,0.07971752434968948,0.09626152366399765,0.060138918459415436,0.07864905148744583,0.64,0.0,600.5,0.8761746883392334,0.7390421628952026,31.853710174560547,40.727176666259766,25.699485778808594,79.14910125732422,32.32431411743164,20545.447265625,57831.0703125,11727.65625,28843.779296875,0.18476054072380066,0.02871735207736492,0.012361863628029823,0.004179785959422588,0.29930776357650757,190.9052276611328,0.9242578148841858,0.5209960956378821,4437.7158203125,12.11089251316652,0.22141726315021515,0.0019430412212386727,0.48854961832061067,0.5,8,0.5,0,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.06663051247596741,0.07999968528747559,0.09152719378471375,0.061077311635017395,0.07883425801992416,0.64,0.0,600.5,0.8877217769622803,0.7470310926437378,32.28810501098633,40.96309280395508,26.304920196533203,83.80819702148438,32.64094161987305,20711.947265625,61798.1953125,11812.275390625,30495.173828125,0.18675777316093445,0.03126890957355499,0.012266548350453377,0.0046040029264986515,0.30257976055145264,193.9941864013672,0.9235416650772095,0.5206241847618219,4412.3115234375,11.841366878282969,0.22797808051109314,0.0019480738556012511,0.48661492159036907,0.5,8,0.5,1,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.06495628505945206,0.07954872399568558,0.09626863151788712,0.05914219468832016,0.07846205681562424,0.64,0.0,600.5,0.8755896687507629,0.7399505972862244,32.93849182128906,43.323001861572266,25.537445068359375,89.87763977050781,32.659706115722656,20777.669921875,57145.85546875,13323.4111328125,34629.64453125,0.1849876493215561,0.02936430275440216,0.012479342520236969,0.004253626335412264,0.2982189357280731,191.62261962890625,0.9223958253860474,0.5213457717977569,4436.87939453125,12.071376194785762,0.2229599952697754,0.001967614283785224,0.48515476942514213,0.5,8,0.5,2,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.06642422080039978,0.08000731468200684,0.09765337407588959,0.060686662793159485,0.07897578179836273,0.64,0.0,600.5,0.8864211440086365,0.7472847104072571,32.423492431640625,41.706974029541016,25.930604934692383,78.41320037841797,32.925079345703125,20767.853515625,56826.5546875,12177.86328125,30127.83203125,0.18682117760181427,0.031192824244499207,0.012560412287712097,0.004696743097156286,0.30239132046699524,194.21290588378906,0.9224218726158142,0.5248083127366321,4444.5673828125,12.01025297234314,0.22732414305210114,0.0020151869393885136,0.4859221765264157,0.5,8,0.5,3,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.06368592381477356,0.08097220957279205,0.09046943485736847,0.05782899260520935,0.0799388512969017,0.64,0.0,600.5,0.8737824559211731,0.7361999750137329,31.91746711730957,40.62242126464844,25.913135528564453,80.62264251708984,33.027976989746094,20264.4921875,56217.7578125,11708.1201171875,29566.166015625,0.18404999375343323,0.0279983077198267,0.012485531158745289,0.004243980161845684,0.3000839352607727,189.56434631347656,0.9250781536102295,0.5177868154700084,4428.2392578125,12.095543664633114,0.2196904569864273,0.0015287044225260615,0.4876190476190476,0.5,8,0.5,4,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.06664898991584778,0.08113092929124832,0.09839289635419846,0.06083015352487564,0.08009904623031616,0.64,0.0,600.5,0.8732563257217407,0.7359086275100708,31.53190803527832,40.048831939697266,25.662052154541016,81.49510192871094,31.928089141845703,20313.810546875,62641.484375,11345.7060546875,28872.109375,0.1839771568775177,0.029670435935258865,0.012239664793014526,0.004237443674355745,0.29855287075042725,190.111572265625,0.9246549606323242,0.5194917016117321,4396.220703125,12.012947236206648,0.22255940735340118,0.0019429889507591724,0.4882390336935791,0.5,8,0.5,5,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.06518008559942245,0.07932151854038239,0.09495925158262253,0.05937894806265831,0.07825960963964462,0.64,0.0,600.5,0.8808329105377197,0.7423253059387207,32.404850006103516,41.78099822998047,25.8413028717041,84.18694305419922,32.9135627746582,20718.509765625,56585.66796875,12331.2080078125,31365.4609375,0.18558132648468018,0.029770594090223312,0.012449034489691257,0.0042723375372588634,0.30113089084625244,192.02769470214844,0.9235091209411621,0.5203814430254777,4433.125,12.013455304070062,0.22278134524822235,0.0018359002424404025,0.48769645975551673,0.5,8,0.5,6,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.06462366878986359,0.08052952587604523,0.0949542373418808,0.059007707983255386,0.07953000068664551,0.62,0.0,600.5,0.890316903591156,0.7508979439735413,32.2469596862793,41.056400299072266,26.14708709716797,80.26274108886719,33.47285461425781,20625.71484375,56383.3984375,11793.29296875,28550.98046875,0.18772448599338531,0.032773010432720184,0.012913755141198635,0.0047241393476724625,0.3009251654148102,194.1103515625,0.9216601848602295,0.520309349058668,4426.58544921875,11.865383314679647,0.22618675231933594,0.001602127798832953,0.4889384052204361,0.5,8,0.5,7,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.07708903402090073,0.08383918553590775,0.10655520111322403,0.07266152650117874,0.08236895501613617,0.48,0.0,600.5,0.9457390904426575,0.7618120312690735,33.82051086425781,40.68128204345703,29.326148986816406,77.04719543457031,38.821292877197266,21523.8125,59753.43359375,11731.5048828125,29711.990234375,0.19045300781726837,0.032390110194683075,0.01395637821406126,0.0050484477542340755,0.34493228793144226,210.96710205078125,0.8675195574760437,0.5308282037059598,4554.0322265625,11.458699679811069,0.23497739434242249,0.0028270920738577843,0.5205897305541434,0.55,8,0.5,0,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.0727602168917656,0.08480944484472275,0.10825414210557938,0.06783949583768845,0.08333685249090195,0.5,0.0,600.5,0.9273828268051147,0.7473528385162354,33.585411071777344,40.89175033569336,28.78054428100586,78.62187194824219,37.11164093017578,20954.67578125,59366.36328125,12017.8720703125,30467.408203125,0.18683820962905884,0.03076833114027977,0.014439535327255726,0.004599464125931263,0.3393526077270508,206.3304901123047,0.8671159148216248,0.5352214023676867,4579.85498046875,11.880146453907496,0.22203117609024048,0.0029436713084578514,0.5272914521112255,0.55,8,0.5,1,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.07944729924201965,0.08313976973295212,0.11221268028020859,0.07505650818347931,0.08173051476478577,0.5,0.0,600.5,0.9444817304611206,0.7611783146858215,34.21735382080078,41.70464324951172,29.203763961791992,79.03376007080078,38.07147979736328,21700.080078125,60471.69921875,12342.52734375,31085.177734375,0.19029457867145538,0.03163183107972145,0.014147159643471241,0.005096321925520897,0.34442442655563354,212.347900390625,0.8663541674613953,0.536587898243332,4564.4423828125,11.534017337018692,0.23310910165309906,0.0036014202050864697,0.5240532241555783,0.55,8,0.5,2,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.08087823539972305,0.0828825980424881,0.10598050802946091,0.07670849561691284,0.08153514564037323,0.48,0.0,600.5,0.9441697001457214,0.7618294954299927,32.72355270385742,38.417205810546875,29.17694091796875,68.80458068847656,38.331321716308594,21210.375,59167.16796875,10352.3818359375,27810.974609375,0.19045737385749817,0.03090536780655384,0.014172312803566456,0.005095407832413912,0.34394511580467224,211.69595336914062,0.8637630343437195,0.5347289075970348,4599.4736328125,11.61794360083507,0.2340429127216339,0.004004899878054857,0.5287435456110154,0.55,8,0.5,3,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.07968249917030334,0.08361062407493591,0.11166210472583771,0.07547608017921448,0.08217737078666687,0.48,0.0,600.5,0.9493144750595093,0.7647089958190918,34.649227142333984,42.49477767944336,29.357500076293945,83.87562561035156,38.85918045043945,21796.03125,60365.921875,12777.7333984375,32317.904296875,0.19117724895477295,0.03349641337990761,0.014393771067261696,0.005278075113892555,0.34676504135131836,213.616455078125,0.8647004961967468,0.5369431830019984,4580.2626953125,11.512879714820942,0.23378977179527283,0.0035680329892784357,0.5213849287169042,0.55,8,0.5,4,1200
/home/iams/ramlab_ws/src/unitree_rl_mjlab/logs/rsl_rl/h1_2_velocity_a1_v2/2026-08-26_10-02-56_a1a_fullmirror_jacc1e-7_standing15_s42/model_10000.pt,td3,"['velocity', 'orientation', 'height']",8,42,0.07585471123456955,0.08410035818815231,0.1202319860458374,0.0711708813905716,0.08269237726926804,0.5,0.0,600.5,0.9338774681091309,0.7513262629508972,34.81723403930664,43.058963775634766,29.26108741760254,83.82896423339844,37.890907287597656,21273.5546875,60207.88671875,13199.7216796875,33271.484375,0.1878315657377243,0.03087479993700981,0.014200572855770588,0.004817071836441755,0.34459197521209717,209.7181396484375,0.8670117259025574,0.5379201467073061,4589.1845703125,11.771108135037581,0.22476649284362793,0.0034068108070641756,0.5233390119250426,0.55,8,0.5,5,1200
